boxer_name,boxrec_url,boxer_slug,id,boxrec_id
Aidyl Cardenas,https://boxrec.com/en/proboxer/873195,aidyl-cardenas,79318,873195
Aik Shakhnazaryan,https://boxrec.com/en/proboxer/624445,aik-shakhnazaryan,77416,624445
Aiolli,https://boxrec.com/en/proboxer/912465,aiolli,75113,912465
Aisah Alico,https://boxrec.com/en/proboxer/572831,aisah-alico,70507,572831
AJ Banal,https://boxrec.com/en/box-pro/318900,aj-banal,93061,318900
AJ Faizy,https://boxrec.com/en/proboxer/663975,aj-faizy,79172,663975
AJ Matthews,https://boxrec.com/en/proboxer/563558,aj-matthews,75675,563558
AJ Weber,https://boxrec.com/en/proboxer/839349,aj-weber,79470,839349
Akani Sambu,https://boxrec.com/en/proboxer/816138,akani-sambu,89461,816138
Akari Arase,https://boxrec.com/en/proboxer/681371,akari-arase,77148,681371
Akash Garg,https://boxrec.com/en/proboxer/314342,akash-garg,71621,314342
Akash Patel,https://boxrec.com/en/proboxer/762962,akash-patel,80320,762962
Akash Sharma,https://boxrec.com/en/proboxer/829261,akash-sharma,69995,829261
Akeem Akinbode,https://boxrec.com/en/proboxer/338365,akeem-akinbode,88529,338365
Akeem Ennis Brown,https://boxrec.com/en/box-pro/725329,akeem-ennis-brown,92479,725329
Akeem Sadiku,https://boxrec.com/en/proboxer/525346,akeem-sadiku,74797,525346
Akeen Brown,https://boxrec.com/en/proboxer/718605,akeen-brown,80723,718605
Akihiro Ito,https://boxrec.com/en/proboxer/290239,akihiro-ito,75077,290239
Akihito Tanaka,https://boxrec.com/en/proboxer/287452,akihito-tanaka,85206,287452
Akilles Adnan,https://boxrec.com/en/proboxer/457401,akilles-adnan,84564,457401
Akira Matsuda,https://boxrec.com/en/proboxer/897698,akira-matsuda,79772,897698
Akira Ono,https://boxrec.com/en/proboxer/605725,akira-ono,72208,605725
Akira Tsuneoka,https://boxrec.com/en/proboxer/463253,akira-tsuneoka,88298,463253
Akira Yaegashi,https://boxrec.com/en/proboxer/296008,akira-yaegashi,75753,296008
Akito Tamiya,https://boxrec.com/en/proboxer/332819,akito-tamiya,81740,332819
Akmal Khan,https://boxrec.com/en/proboxer/977295,akmal-khan,78065,977295
Al Albert Finney,https://boxrec.com/en/proboxer/465301,al-albert-finney,73303,465301
Al Alleger,https://boxrec.com/en/proboxer/720185,al-alleger,81738,720185
Al Brooks,https://boxrec.com/en/proboxer/18645,al-brooks,84945,18645
Al Butler,https://boxrec.com/en/proboxer/197621,al-butler,89014,197621
Al Citrino,https://boxrec.com/en/proboxer/9597,al-citrino,77459,9597
Al Couture,https://boxrec.com/en/proboxer/24489,al-couture,72142,24489
Al D'Ambrosio,https://boxrec.com/en/proboxer/271456,al-dambrosio,81577,271456
Al Dager,https://boxrec.com/en/proboxer/323264,al-dager,85976,323264
Al Ford,https://boxrec.com/en/proboxer/40735,al-ford,72500,40735
Al Foreman,https://boxrec.com/en/proboxer/054824,al-foreman_0,81209,054824
Al Foreman,https://boxrec.com/en/proboxer/47324,al-foreman,79045,47324
Al Francis,https://boxrec.com/en/proboxer/384880,al-francis,76836,384880
Al Friedman,https://boxrec.com/en/proboxer/21786,al-friedman,76808,21786
Al Gordon,https://boxrec.com/en/proboxer/46295,al-gordon,87004,46295
Al Grant,https://boxrec.com/en/proboxer/12543,al-grant,75515,12543
Al Grossman,https://boxrec.com/en/proboxer/226812,al-grossman,74395,226812
Al Harper,https://boxrec.com/en/proboxer/793303,al-harper,77781,793303
Al Herman,https://boxrec.com/en/proboxer/183413,al-herman,74904,183413
Al Hollis,https://boxrec.com/en/box-pro/910298,al-hollis,94061,910298
Al Jackson,https://boxrec.com/en/proboxer/92897,al-jackson,82808,92897
Al Korovou,https://boxrec.com/en/proboxer/44554,al-korovou,72790,44554
Al Ljutic,https://boxrec.com/en/proboxer/373114,al-ljutic,75101,373114
Al Mancini,https://boxrec.com/en/proboxer/42050,al-mancini,80752,42050
Al Martinez,https://boxrec.com/en/proboxer/259794,al-martinez,71762,259794
Al McCoy,https://boxrec.com/en/proboxer/39673,al-mccoy,74674,39673
Al Mejia,https://boxrec.com/en/proboxer/311684,al-mejia,89896,311684
Al Mongee,https://boxrec.com/en/proboxer/363737,al-mongee,78575,363737
Al Murphy,https://boxrec.com/en/proboxer/659905,al-murphy,83047,659905
Al O'Brien,https://boxrec.com/en/proboxer/189055,al-obrien,76478,189055
Al Pratt,https://boxrec.com/en/proboxer/307693,al-pratt,83812,307693
Al Raber,https://boxrec.com/en/proboxer/214080,al-raber,69120,214080
Al Rankin,https://boxrec.com/en/proboxer/28781,al-rankin,73788,28781
Al Reid,https://boxrec.com/en/proboxer/10477,al-reid,83768,10477
Al Rocca,https://boxrec.com/en/proboxer/32845,al-rocca,73146,32845
Al Roth,https://boxrec.com/en/proboxer/9453,al-roth,71199,9453
Al Shapiro,https://boxrec.com/en/proboxer/201857,al-shapiro,81662,201857
Al Singer,https://boxrec.com/en/proboxer/10110,al-singer,69604,10110
Al Stevens,https://boxrec.com/en/proboxer/79555,al-stevens,87222,79555
Al White,https://boxrec.com/en/proboxer/31280,al-white,79180,31280
Al Winkler,https://boxrec.com/en/proboxer/52800,al-winkler,88711,52800
Alain Banongo,https://boxrec.com/en/proboxer/774852,alain-banongo,70167,774852
Alain Belanger,https://boxrec.com/en/proboxer/29269,alain-belanger,81235,29269
Alain Benoit,https://boxrec.com/en/proboxer/180812,alain-benoit,72942,180812
Alain Bonnamie,https://boxrec.com/en/box-pro/5846,alain-bonnamie,93478,5846
Alain Chauvin,https://boxrec.com/en/proboxer/79050,alain-chauvin,72581,79050
Alain Hardy,https://boxrec.com/en/proboxer/622224,alain-hardy,86035,622224
Alain Jacquet,https://boxrec.com/en/proboxer/499843,alain-jacquet,74612,499843
Alain Rakow,https://boxrec.com/en/proboxer/36324,alain-rakow,84183,36324
Alain Simon,https://boxrec.com/en/proboxer/9101,alain-simon,85959,9101
Alan Ainsbury,https://boxrec.com/en/proboxer/185956,alan-ainsbury,78562,185956
Alan Aldenhoven,https://boxrec.com/en/proboxer/93899,alan-aldenhoven,78721,93899
Alan Ash,https://boxrec.com/en/proboxer/2707,alan-ash,88157,2707
Alan Black,https://boxrec.com/en/proboxer/44560,alan-black,80889,44560
Alan Burrows,https://boxrec.com/en/proboxer/81922,alan-burrows,88719,81922
Alan Carroll,https://boxrec.com/en/proboxer/132860,alan-carroll,83486,132860
Alan Clarke,https://boxrec.com/en/proboxer/99670,alan-clarke,77488,99670
Alan Cox,https://boxrec.com/en/proboxer/318743,alan-cox,89579,318743
Alan Crocker,https://boxrec.com/en/proboxer/156268,alan-crocker,75008,156268
Alan Gibson,https://boxrec.com/en/proboxer/15298,alan-gibson,86134,15298
Alan Gilbert,https://boxrec.com/en/proboxer/14990,alan-gilbert,86619,14990
Alan Gomez Mancillas,https://boxrec.com/en/proboxer/1093662,alan-gomez-mancillas,77142,1093662
Alan Graham,https://boxrec.com/en/proboxer/25955,alan-graham,87204,25955
Alan Harper,https://boxrec.com/en/proboxer/30390,alan-harper,81016,30390
Alan Hunt,https://boxrec.com/en/proboxer/57871,alan-hunt,84722,57871
Alan Kuhn,https://boxrec.com/en/proboxer/139715,alan-kuhn,84471,139715
Alan Laing,https://boxrec.com/en/proboxer/571719,alan-laing,85885,571719
Alan Lamb,https://boxrec.com/en/proboxer/80879,alan-lamb,77880,80879
Alan Lerma,https://boxrec.com/en/proboxer/697372,alan-lerma,88361,697372
Alan Martin,https://boxrec.com/en/proboxer/265823,alan-martin,73029,265823
Alan Martinez,https://boxrec.com/en/proboxer/531744,alan-martinez,89928,531744
Alan Matias Aranda,https://boxrec.com/en/box-pro/780245,alan-matias-aranda,92291,780245
Alan Minter,https://boxrec.com/en/proboxer/11467,alan-minter,70686,11467
Alan Miranda Flores,https://boxrec.com/en/proboxer/875804,alan-miranda-flores,82460,875804
Alan Munday,https://boxrec.com/en/proboxer/453217,alan-munday,83117,453217
Alan Peacock,https://boxrec.com/en/proboxer/31426,alan-peacock,75422,31426
Alan Picasso Romero,https://boxrec.com/en/box-pro/793753,alan-picasso-romero,91366,793753
Alan Power,https://boxrec.com/en/proboxer/147287,alan-power,85189,147287
Alan Quesney Vazquez,https://boxrec.com/en/proboxer/1076871,alan-quesney-vazquez,85858,1076871
Alan Ramirez Torres,https://boxrec.com/en/proboxer/1052847,alan-ramirez-torres,72257,1052847
Alan Roach,https://boxrec.com/en/proboxer/638896,alan-roach,73616,638896
Alan Roberts,https://boxrec.com/en/proboxer/1634,alan-roberts,82585,1634
Alan Robertson,https://boxrec.com/en/proboxer/65417,alan-robertson,84053,65417
Alan Ross,https://boxrec.com/en/proboxer/197212,alan-ross,78571,197212
Alan Santos Sosa,https://boxrec.com/en/proboxer/780203,alan-santos-sosa,89317,780203
Alan Shepherd,https://boxrec.com/en/proboxer/113066,alan-shepherd,78454,113066
Alan Treton,https://boxrec.com/en/proboxer/59708,alan-treton,77837,59708
Alan Valdez Valle,https://boxrec.com/en/proboxer/958113,alan-valdez-valle,81329,958113
Alan Wells,https://boxrec.com/en/proboxer/120659,alan-wells,80821,120659
Alan Whitten,https://boxrec.com/en/proboxer/99756,alan-whitten,79698,99756
Alan Zaracho,https://boxrec.com/en/proboxer/1094265,alan-zaracho,80282,1094265
Alantez Fox,https://boxrec.com/en/box-pro/540128,alantez-fox,93154,540128
Alaudin Hasani,https://boxrec.com/en/proboxer/981730,alaudin-hasani,82448,981730
Albano Junior,https://boxrec.com/en/proboxer/1084787,albano-junior,87447,1084787
Albert Aguilar,https://boxrec.com/en/proboxer/831170,albert-aguilar,71888,831170
Albert Bell,https://boxrec.com/en/box-pro/656951,albert-bell,91648,656951
Albert Jimenez,https://boxrec.com/en/proboxer/211917,albert-jimenez,89550,211917
Albert Khamkhoev,https://boxrec.com/en/proboxer/880640,albert-khamkhoev,87656,880640
Albert Kraus,https://boxrec.com/en/proboxer/618490,albert-kraus,87760,618490
Albert Leidmann,https://boxrec.com/en/proboxer/112784,albert-leidmann,77680,112784
Albert Pacheco,https://boxrec.com/en/proboxer/568670,albert-pacheco,69970,568670
Albert Pagara,https://boxrec.com/en/box-pro/559171,albert-pagara,90403,559171
Albert Parr,https://boxrec.com/en/proboxer/51943,albert-parr,70589,51943
Albert Read,https://boxrec.com/en/proboxer/687393,albert-read,69539,687393
Albert Sosnowski,https://boxrec.com/en/box-pro/14398,albert-sosnowski,93594,14398
Alberto Antenucci,https://boxrec.com/en/proboxer/562211,alberto-antenucci,81063,562211
Alberto Beltran,https://boxrec.com/en/proboxer/397582,alberto-beltran,84024,397582
Alberto Bonilla,https://boxrec.com/en/proboxer/203833,alberto-bonilla,88085,203833
Alberto Calderon,https://boxrec.com/en/proboxer/65176,alberto-calderon,89909,65176
Alberto Cruz,https://boxrec.com/en/proboxer/441480,alberto-cruz,83338,441480
Alberto Downey,https://boxrec.com/en/proboxer/872360,alberto-downey,86729,872360
Alberto Espinoza,https://boxrec.com/en/proboxer/758296,alberto-espinoza,74042,758296
Alberto Fabian Billeto,https://boxrec.com/en/proboxer/44263,alberto-fabian-billeto,70023,44263
Alberto Frati,https://boxrec.com/en/proboxer/898445,alberto-frati,73724,898445
Alberto Fundora,https://boxrec.com/en/proboxer/691448,alberto-fundora,69446,691448
Alberto Gomez,https://boxrec.com/en/proboxer/534141,alberto-gomez,73000,534141
Alberto Gomez,https://boxrec.com/en/proboxer/864061,alberto-gomez_0,78661,864061
Alberto Hernandez,https://boxrec.com/en/proboxer/52978,alberto-hernandez,80548,52978
Alberto Ignacio Palmetta,https://boxrec.com/en/box-pro/778812,alberto-palmetta,91727,778812
Alberto J Jotar,https://boxrec.com/en/proboxer/350262,alberto-j-jotar,81154,350262
Alberto Jimenez,https://boxrec.com/en/proboxer/1250,alberto-jimenez,80442,1250
Alberto Machado,https://boxrec.com/en/proboxer/679467,alberto-machado,79069,679467
Alberto Machado,https://boxrec.com/en/box-pro/634553,alberto-machado_0,91172,634553
Alberto Martinez,https://boxrec.com/en/proboxer/6454,alberto-martinez,82597,6454
Alberto Martinez Perez,https://boxrec.com/en/proboxer/752657,alberto-martinez-perez,73862,752657
Alberto Mateo Gauna,https://boxrec.com/en/proboxer/133797,alberto-mateo-gauna,71594,133797
Alberto Moreno,https://boxrec.com/en/proboxer/553250,alberto-moreno,89218,553250
Alberto Muring,https://boxrec.com/en/proboxer/677348,alberto-muring,87859,677348
Alberto Ocampo,https://boxrec.com/en/proboxer/488401,alberto-ocampo,73869,488401
Alberto Ortiz,https://boxrec.com/en/proboxer/97368,alberto-ortiz,70489,97368
Alberto Perea,https://boxrec.com/en/proboxer/281022,alberto-perea,73876,281022
Alberto Puello,https://boxrec.com/en/box-pro/713680,alberto-puello,90614,713680
Alberto Ramos,https://boxrec.com/en/proboxer/31330,alberto-ramos,71437,31330
Alberto Reyes,https://boxrec.com/en/proboxer/27531,alberto-reyes,76092,27531
Alberto Rodriguez,https://boxrec.com/en/proboxer/1035951,alberto-rodriguez,85226,1035951
Alberto Rossel,https://boxrec.com/en/proboxer/58664,alberto-rossel,70236,58664
Alberto Rubio,https://boxrec.com/en/proboxer/841244,alberto-rubio,79707,841244
Alberto Salas,https://boxrec.com/en/proboxer/218996,alberto-salas,75142,218996
Alberto Sandoval,https://boxrec.com/en/proboxer/141179,alberto-sandoval,82842,141179
Alberto Serti,https://boxrec.com/en/proboxer/19970,alberto-serti,77853,19970
Alberto Soto,https://boxrec.com/en/proboxer/290367,alberto-soto,79411,290367
Alberto Torres,https://boxrec.com/en/proboxer/620971,alberto-torres,77413,620971
Alberto Valenzuela,https://boxrec.com/en/proboxer/74637,alberto-valenzuela,86849,74637
Albon Pervizaj,https://boxrec.com/en/box-pro/790661,albon-pervizaj,93011,790661
Alcides Cliso,https://boxrec.com/en/proboxer/96827,alcides-cliso,72751,96827
Aldin Muzei,https://boxrec.com/en/proboxer/878320,aldin-muzei,80523,878320
Aldo Ballerini,https://boxrec.com/en/proboxer/567852,aldo-ballerini,78279,567852
Aldo Bentini,https://boxrec.com/en/proboxer/105781,aldo-bentini,88862,105781
Aldo Davalos,https://boxrec.com/en/proboxer/44456,aldo-davalos,82770,44456
Aldo Dorai,https://boxrec.com/en/proboxer/141203,aldo-dorai,83928,141203
Aldo Garcia,https://boxrec.com/en/proboxer/96893,aldo-garcia,79952,96893
Aldo Grasso,https://boxrec.com/en/proboxer/38765,aldo-grasso,78468,38765
Aldo Gustavo Arguello,https://boxrec.com/en/proboxer/6590,aldo-gustavo-arguello,74735,6590
Aldo Minelli,https://boxrec.com/en/proboxer/11089,aldo-minelli,81812,11089
Aldo Mondora,https://boxrec.com/en/proboxer/46952,aldo-mondora,84123,46952
Aldo Spoldi,https://boxrec.com/en/proboxer/9581,aldo-spoldi,74414,9581
Alec Knight,https://boxrec.com/en/proboxer/26724,alec-knight,69679,26724
Alec McClure,https://boxrec.com/en/proboxer/391100,alec-mcclure,73567,391100
Alec Ross,https://boxrec.com/en/proboxer/116787,alec-ross,80079,116787
Alec Simpson,https://boxrec.com/en/proboxer/522939,alec-simpson,88082,522939
Aleem Jumakhonov,https://boxrec.com/en/proboxer/680510,aleem-jumakhonov,87053,680510
Alejandra Avila Andujo,https://boxrec.com/en/proboxer/805177,alejandra-avila-andujo,84652,805177
Alejandra Ayala,https://boxrec.com/en/box-pro/724342,alejandra-ayala,91751,724342
Alejandra Calleros,https://boxrec.com/en/proboxer/653846,alejandra-calleros,69477,653846
Alejandra De la Vega,https://boxrec.com/en/proboxer/632656,alejandra-de-la-vega,69975,632656
Alejandra Diaz,https://boxrec.com/en/proboxer/722309,alejandra-diaz,88629,722309
Alejandra Gonzalez,https://boxrec.com/en/proboxer/781585,alejandra-gonzalez,89694,781585
Alejandra Jimenez,https://boxrec.com/en/box-pro/700645,alejandra-jimenez,91821,700645
Alejandra Lopez,https://boxrec.com/en/proboxer/181479,alejandra-lopez,81587,181479
Alejandra Maria de Lujan Rios,https://boxrec.com/en/proboxer/560990,alejandra-maria-de-lujan-rios,71125,560990
Alejandra Marina Oliveras,https://boxrec.com/en/box-pro/329929,alejandra-marina-oliveras,92206,329929
Alejandra Morales,https://boxrec.com/en/proboxer/391943,alejandra-morales,84084,391943
Alejandra Nieto Carrillo,https://boxrec.com/en/proboxer/1056622,alejandra-nieto-carrillo,70903,1056622
Alejandra Soledad Morales,https://boxrec.com/en/proboxer/535724,alejandra-soledad-morales,77375,535724
Alejandra Soto Martinez,https://boxrec.com/en/proboxer/759278,alejandra-soto-martinez,85547,759278
Alejandra Stefania Garcia Romero,https://boxrec.com/en/proboxer/710022,alejandra-stefania-garcia-romero,82033,710022
Alejandro Andrade,https://boxrec.com/en/proboxer/615863,alejandro-andrade,75445,615863
Alejandro Antonio Dominguez,https://boxrec.com/en/proboxer/616679,alejandro-antonio-dominguez,71931,616679
Alejandro Arreola,https://boxrec.com/en/proboxer/82993,alejandro-arreola,84980,82993
Alejandro Avalos,https://boxrec.com/en/proboxer/465714,alejandro-avalos,83948,465714
Alejandro Badillo,https://boxrec.com/en/proboxer/734258,alejandro-badillo,79674,734258
Alejandro Barajas,https://boxrec.com/en/proboxer/983893,alejandro-barajas,73240,983893
Alejandro Barrera,https://boxrec.com/en/proboxer/424646,alejandro-barrera,70613,424646
Alejandro Bogarin,https://boxrec.com/en/proboxer/192174,alejandro-bogarin,71431,192174
Alejandro Bonilla,https://boxrec.com/en/proboxer/588009,alejandro-bonilla,71439,588009
Alejandro Castaneda,https://boxrec.com/en/proboxer/878855,alejandro-castaneda,76798,878855
Alejandro Cirica,https://boxrec.com/en/proboxer/819438,alejandro-cirica,88486,819438
Alejandro Cortez,https://boxrec.com/en/proboxer/332963,alejandro-cortez,89103,332963
Alejandro Dario Yanez,https://boxrec.com/en/proboxer/345140,alejandro-dario-yanez,87747,345140
Alejandro Estrada,https://boxrec.com/en/proboxer/699488,alejandro-estrada,85642,699488
Alejandro Flores Chanez,https://boxrec.com/en/proboxer/1044382,alejandro-flores-chanez,72535,1044382
Alejandro Fonseca,https://boxrec.com/en/proboxer/692551,alejandro-fonseca,83078,692551
Alejandro Fugon,https://boxrec.com/en/box-pro/951471,alejandro-fugon,92720,951471
Alejandro Gallego,https://boxrec.com/en/proboxer/538910,alejandro-gallego,85889,538910
Alejandro Galvez,https://boxrec.com/en/proboxer/848409,alejandro-galvez,83579,848409
Alejandro Garduno,https://boxrec.com/en/proboxer/766140,alejandro-garduno,73253,766140
Alejandro Garrido,https://boxrec.com/en/proboxer/95294,alejandro-garrido,74030,95294
Alejandro Gaxiola,https://boxrec.com/en/proboxer/483004,alejandro-gaxiola,86118,483004
Alejandro Gomez,https://boxrec.com/en/proboxer/616845,alejandro-gomez,79419,616845
Alejandro Gonzalez,https://boxrec.com/en/proboxer/531600,alejandro-gonzalez,87465,531600
Alejandro Gonzalez,https://boxrec.com/en/box-pro/1198,alejandro-gonzalez_0,92305,1198
Alejandro Guerrero,https://boxrec.com/en/proboxer/762929,alejandro-guerrero,79944,762929
Alejandro Guzman Solis,https://boxrec.com/en/proboxer/1057142,alejandro-guzman-solis,81425,1057142
Alejandro Hernandez Sifuentes,https://boxrec.com/en/proboxer/896658,alejandro-hernandez-sifuentes,73870,896658
Alejandro Ibarra,https://boxrec.com/en/box-pro/796275,alejandro-ibarra,91109,796275
Alejandro Luna,https://boxrec.com/en/box-pro/535443,alejandro-luna,90898,535443
Alejandro Marcos Gutierrez,https://boxrec.com/en/proboxer/226644,alejandro-marcos-gutierrez,70576,226644
Alejandro Matias Mora,https://boxrec.com/en/proboxer/890043,alejandro-matias-mora,79282,890043
Alejandro Mayorga,https://boxrec.com/en/proboxer/727,alejandro-mayorga,84600,727
Alejandro Mendez,https://boxrec.com/en/proboxer/349037,alejandro-mendez,82042,349037
Alejandro Molina,https://boxrec.com/en/proboxer/650281,alejandro-molina,87784,650281
