name,url,boxrec_id,slug,db_matched
Adrian Sandoval,https://boxrec.com/en/box-pro/885837,885837,adrian-sandoval,yes
Fred Evans,https://boxrec.com/en/box-pro/797537,797537,,no
Tommy Gallagher,https://boxrec.com/en/box-pro/636995,636995,,no
Troy Anderson Jr,https://boxrec.com/en/box-pro/863529,863529,troy-anderson-jr,yes
Crystal Hoy,https://boxrec.com/en/box-pro/149750,149750,,no
Manmeet Singh,https://boxrec.com/en/box-pro/1247814,1247814,,no
John Williams,https://boxrec.com/en/box-pro/463355,463355,,no
Rocky Garcia,https://boxrec.com/en/box-pro/32947,32947,,no
Rafael Astacio,https://boxrec.com/en/box-pro/98048,98048,,no
Tony Norman,https://boxrec.com/en/box-pro/50678,50678,,no
Travis Wiuff,https://boxrec.com/en/box-pro/1072818,1072818,,no
Nick Rubino,https://boxrec.com/en/box-pro/1146859,1146859,,no
Alexis Valenzuela,https://boxrec.com/en/box-pro/1146306,1146306,,no
Tony Morelli,https://boxrec.com/en/box-pro/62436,62436,,no
Bert Fox,https://boxrec.com/en/box-pro/559931,559931,,no
Sammy Trott,https://boxrec.com/en/box-pro/17477,17477,,no
Calvin Bushnell,https://boxrec.com/en/box-pro/246538,246538,,no
Michael Tillery,https://boxrec.com/en/box-pro/763523,763523,michael-tillery,yes
Josh Crouch,https://boxrec.com/en/box-pro/456544,456544,josh-crouch,yes
Joe Moroney,https://boxrec.com/en/box-pro/784280,784280,,no
Steve Goodwin,https://boxrec.com/ru/box-pro/6291,6291,,no
Connor Ward,https://boxrec.com/en/box-pro/898543,898543,,no
Angel Lorente,https://boxrec.com/en/box-pro/554465,554465,,no
Herbert Jones,https://boxrec.com/en/box-pro/185666,185666,,no
Ricardo Velasco,https://boxrec.com/en/box-pro/272240,272240,,no
Buddy Edwards,https://boxrec.com/en/box-pro/276066,276066,,no
Mike Donegan,https://boxrec.com/en/box-pro/447737,447737,,no
Greg Gregorio Rimarin,https://boxrec.com/en/box-pro/88600,88600,,no
Josue Robles Aguilera,https://boxrec.com/es/box-pro/1075406,1075406,josue-robles-aguilera,yes
Jorge Luis Conti,https://boxrec.com/en/box-pro/100683,100683,jorge-luis-conti,yes
Steven Blunt,https://boxrec.com/en/box-pro/863779,863779,,no
Johnny Holmes,https://boxrec.com/en/box-pro/47652,47652,,no
Tenkai Tsunami,https://boxrec.com/en/box-pro/317093,317093,,no
Ramon Estrada,https://boxrec.com/en/box-pro/49765,49765,,no
Omar Velazquez,https://boxrec.com/en/box-pro/214560,214560,,no
Dakota Morris,https://boxrec.com/en/box-pro/1072460,1072460,,no
Larry Pruitt,https://boxrec.com/en/box-pro/120708,120708,,no
Tim Spalding,https://boxrec.com/en/box-pro/595864,595864,,no
Pat Hallacy,https://boxrec.com/en/box-pro/18383,18383,,no
Ernesto Marin,https://boxrec.com/fr/box-pro/834141,834141,ernesto-marin,yes
Jerry Banks,https://boxrec.com/en/box-pro/64770,64770,,no
Bobby Abrams,https://boxrec.com/en/box-pro/274379,274379,,no
Chris Richards,https://boxrec.com/en/box-pro/6039,6039,,no
Mohammad Saramat,https://boxrec.com/en/box-pro/7765,7765,,no
Juan Esparragoza Escobedo,https://boxrec.com/en/box-pro/1027814,1027814,,no
Jonathan Gutierrez Gomez,https://boxrec.com/en/box-pro/1026914,1026914,jonathan-gutierrez-gomez,yes
Salvador Lemus Morales,https://boxrec.com/en/box-pro/983582,983582,,no
Raul Rivera,https://boxrec.com/en/box-pro/213381,213381,,no
David Courtney,https://boxrec.com/en/box-pro/743260,743260,,no
Juan 'Lefty' Perez,https://boxrec.com/en/box-pro/44687,44687,,no
Moshea Aleem,https://boxrec.com/en/box-pro/644187,644187,,no
Blanca Diaz,https://boxrec.com/en/box-pro/589713,589713,,no
Mohamed Aliseni,https://boxrec.com/en/box-pro/661171,661171,,no
Leroy Coleman,https://boxrec.com/en/box-pro/40039,40039,leroy-coleman,yes
Aka Ringo,https://boxrec.com/en/box-pro/1004805,1004805,,no
Allen Tillman,https://boxrec.com/en/box-pro/323559,323559,,no
Terry McBride,https://boxrec.com/en/box-pro/107611,107611,,no
Raymond Joval,https://boxrec.com/en/box-pro/18800,18800,raymond-joval,yes
Alex Moffatt,https://boxrec.com/en/box-pro/27438,27438,,no
Jem Mace,https://boxrec.com/en/box-pro/279376,279376,,no
,https://boxrec.com/en/box-pro/006517,006517,,no
Adam Ismail,https://boxrec.com/en/box-pro/656048,656048,,no
Joseph Antoine Legato,https://boxrec.com/en/box-pro/778937,778937,joseph-antoine-legato,yes
Victor Laguer,https://boxrec.com/en/box-pro/266635,266635,,no
Otis Jackson,https://boxrec.com/en/box-pro/1305019,1305019,,no
Cristian Medina,https://boxrec.com/en/box-pro/708754,708754,,no
Roderick Moore,https://boxrec.com/en/box-pro/42544,42544,roderick-moore,yes
Wilson Ruiz,https://boxrec.com/en/box-pro/1262476,1262476,,no
Roberto Santos,https://boxrec.com/en/box-pro/313172,313172,,no
Glyn Evans,https://boxrec.com/en/box-pro/30239,30239,glyn-evans,yes
Yoshio Inoue,https://boxrec.com/en/box-pro/193564,193564,,no
Rosa Alvarez,https://boxrec.com/en/box-pro/448441,448441,,no
Henry Matos,https://boxrec.com/en/box-pro/41721,41721,henry-matos,yes
Danny Escobar,https://boxrec.com/en/box-pro/449606,449606,,no
Hamilton Ash,https://boxrec.com/en/box-pro/842740,842740,,no
Felipe Castaneda,https://boxrec.com/en/box-pro/477725,477725,,no
Jose Luis Heredia II,https://boxrec.com/en/box-pro/916367,916367,,no
Jimmy Cox,https://boxrec.com/en/box-pro/526906,526906,,no
Valentin Lopez,https://boxrec.com/en/box-pro/743336,743336,,no
Bob Murphy,https://boxrec.com/en/box-pro/11805,11805,,no
Gene Jackson,https://boxrec.com/en/box-pro/16614,16614,,no
Billy Mason,https://boxrec.com/en/box-pro/93735,93735,billy-mason,yes
Misael Vasquez,https://boxrec.com/en/box-pro/814982,814982,,no
Maurice Forgeon,https://boxrec.com/en/box-pro/66083,66083,,no
Michael Jamison,https://boxrec.com/en/box-pro/22511,22511,michael-jamison,yes
Willem Kabalt,https://boxrec.com/en/box-pro/617075,617075,,no
Wayne Ingram,https://boxrec.com/en/box-pro/668453,668453,,no
Jesus Antonio Rios,https://boxrec.com/en/box-pro/254488,254488,,no
Ron McCarthy,https://boxrec.com/en/box-pro/6853,6853,,no
Cristian Torres,https://boxrec.com/en/box-pro/380808,380808,cristian-torres,yes
Elizabeth Tuani,https://boxrec.com/en/box-pro/903751,903751,,no
Oscar Jackson,https://boxrec.com/en/box-pro/30545,30545,,no
Jesse Dennis,https://boxrec.com/en/box-pro/750556,750556,,no
Kenny Carruthers,https://boxrec.com/en/box-pro/100102,100102,,no
Khurshidbek Rasuljonov,https://boxrec.com/en/box-pro/977451,977451,,no
Taylor Kai Rooney,https://boxrec.com/en/box-pro/1329041,1329041,,no
Mohamed Larabi,https://boxrec.com/en/box-pro/610400,610400,mohamed-larabi,yes
Peter Waterman,https://boxrec.com/en/box-pro/11106,11106,peter-waterman,yes
Mitchel Stapleton,https://boxrec.com/en/box-pro/865807,865807,,no
O'Neil Bell,https://boxrec.com/en/proboxer/20382,20382,oneil-bell,yes
Teresa Abigail Gonzalez Ibarra,https://boxrec.com/en/box-pro/1230354,1230354,,no
Sipho Dlamini,https://boxrec.com/en/box-pro/303115,303115,,no
Andrea Navarrete Oliva,https://boxrec.com/en/box-pro/967785,967785,,no
Gumersindo Menendez,https://boxrec.com/en/box-pro/649979,649979,,no
Juan Manuel Moriel,https://boxrec.com/en/box-pro/1289080,1289080,,no
Bruce Noble,https://boxrec.com/en/box-pro/914538,914538,,no
Josh Sandford,https://boxrec.com/en/box-pro/1037625,1037625,,no
Bob Harrigan,https://boxrec.com/en/box-pro/323954,323954,,no
Mike Neely,https://boxrec.com/en/box-pro/193350,193350,,no
Johnny Glynn - Box-pro,https://boxrec.com/en/box-pro/146175,146175,,no
Jesse Valentino Ruiz,https://boxrec.com/en/box-pro/586779,586779,jesse-valentino-ruiz,yes
Eddie Small,https://boxrec.com/en/box-pro/91304,91304,,no
Je Suk Park,https://boxrec.com/en/box-pro/25130,25130,,no
Terry Thomas,https://boxrec.com/en/box-pro/5665,5665,,no
Ramon Carrasco,https://boxrec.com/en/box-pro/1233153,1233153,,no
Jai Williams,https://boxrec.com/en/box-pro/1295433,1295433,,no
David Vargas,https://boxrec.com/en/box-pro/585278,585278,,no
Mickey McGuire,https://boxrec.com/en/box-pro/148777,148777,,no
Billy Rouse - Box-pro,https://boxrec.com/en/box-pro/63445,63445,,no
Robert Gans,https://boxrec.com/en/box-pro/1250577,1250577,,no
Mickey Dowles,https://boxrec.com/en/box-pro/693707,693707,,no
Eddie Macy,https://boxrec.com/en/box-pro/68012,68012,,no
Gary Babbitt,https://boxrec.com/es/box-pro/507554,507554,,no
Gonzalo Morales,https://boxrec.com/en/box-pro/848872,848872,gonzalo-morales,yes
David Barnes,https://boxrec.com/en/box-pro/52981,52981,,no
William Holcomb,https://boxrec.com/en/box-pro/1027245,1027245,william-holcomb,yes
Anselme Gnansingbe,https://boxrec.com/en/box-pro/750809,750809,,no
Antonio Rodrigues - Box-pro,https://boxrec.com/en/box-pro/62323,62323,,no
Erick Hernandez Cota,https://boxrec.com/ru/box-pro/1060438,1060438,erick-hernandez-cota,yes
Mundo Martinez,https://boxrec.com/en/box-pro/818816,818816,,no
Bobby Quarry,https://boxrec.com/en/box-pro/004361,004361,,no
Agustin Mauro Gauto,https://boxrec.com/ru/box-pro/812281,812281,agustin-mauro-gauto,yes
Cristopher Santiago Salinas,https://boxrec.com/en/box-pro/1276120,1276120,,no
Sebastian Buitrago,https://boxrec.com/en/box-pro/1029745,1029745,sebastian-buitrago,yes
Andy Billups,https://boxrec.com/en/box-pro/38192,38192,,no
Cruz Perez,https://boxrec.com/en/box-pro/1019179,1019179,,no
Milton Torres,https://boxrec.com/en/box-pro/21549,21549,,no
James McGinty,https://boxrec.com/en/box-pro/218685,218685,james-mcginty,yes
Rene Claude Dutard,https://boxrec.com/en/box-pro/7821,7821,,no
Joe Hassett,https://boxrec.com/en/box-pro/492377,492377,,no
Jamie Gutierrez,https://boxrec.com/en/box-pro/364968,364968,,no
Jack Preson,https://boxrec.com/en/box-pro/814489,814489,,no
Jonathan Carrillo Baranda,https://boxrec.com/fr/box-pro/1001031,1001031,,no
Tony Habib,https://boxrec.com/en/box-pro/135852,135852,,no
Dominik Britsch,https://boxrec.com/en/box-pro/375356,375356,dominik-britsch,yes
Marco Lara,https://boxrec.com/en/box-pro/1006960,1006960,marco-lara,yes
Frank Masterlone,https://boxrec.com/en/box-pro/288902,288902,,no
Jeff Hinds,https://boxrec.com/en/box-pro/268948,268948,,no
Yock Henniger,https://boxrec.com/en/box-pro/136070,136070,,no
Julio de Jesus Rodriguez,https://boxrec.com/de/box-pro/557557,557557,,no
Rob Galloway,https://boxrec.com/en/box-pro/9188,9188,,no
Marisa Gabriela Nunez,https://boxrec.com/en/box-pro/548449,548449,,no
Monalis Mapapa,https://boxrec.com/en/box-pro/919651,919651,monalis-mapapa,yes
Molly Estes,https://boxrec.com/en/box-pro/591253,591253,,no
Juan Trujillo Pacheco,https://boxrec.com/en/box-pro/547721,547721,,no
Misael De La Cruz,https://boxrec.com/de/box-pro/1285158,1285158,,no
Mike Stinger,https://boxrec.com/en/box-pro/510349,510349,,no
Dwayne Lewis,https://boxrec.com/en/box-pro/385947,385947,,no
Brad Coley,https://boxrec.com/en/box-pro/1134164,1134164,,no
Lee Gunter,https://boxrec.com/en/box-pro/812112,812112,,no
Keaten Gatzmer,https://boxrec.com/en/box-pro/922029,922029,,no
Darren Christie,https://boxrec.com/en/box-pro/26482,26482,,no
James Flowers,https://boxrec.com/en/box-pro/1932,1932,james-flowers,yes
Lawrence Ward,https://boxrec.com/en/box-pro/337271,337271,,no
Kristian Daniel,https://boxrec.com/en/box-pro/1047018,1047018,kristian-daniel,yes
Gary McLean,https://boxrec.com/en/box-pro/30983,30983,,no
Blaine Davis,https://boxrec.com/en/box-pro/232350,232350,,no
Changuita Gutierrez,https://boxrec.com/en/box-pro/865049,865049,,no
Ed Holley,https://boxrec.com/en/box-pro/56580,56580,,no
Juan Carlos Lopez Lopez,https://boxrec.com/en/box-pro/1312877,1312877,,no
Ricardo Ochoa,https://boxrec.com/en/box-pro/80472,80472,,no
Jaciel Ruiz Villalobos,https://boxrec.com/en/box-pro/928136,928136,,no
Raul Sepulveda,https://boxrec.com/es/box-pro/914197,914197,,no
Alejo Perez,https://boxrec.com/en/box-pro/106333,106333,,no
Neil Dempsey,https://boxrec.com/en/box-pro/934274,934274,,no
Bunny Kelly,https://boxrec.com/en/box-pro/318895,318895,,no
Henry Ruiz,https://boxrec.com/en/box-pro/283600,283600,henry-ruiz,yes
Abraham Rubio,https://boxrec.com/en/box-pro/657721,657721,,no
Adrian Navarrete,https://boxrec.com/de/box-pro/248746,248746,,no
Bruce Crawford,https://boxrec.com/en/box-pro/34101,34101,,no
Johnny Hutton,https://boxrec.com/en/box-pro/372584,372584,,no
Luraina Undershute,https://boxrec.com/fr/proboxer/62097,62097,,no
Travon Lawson,https://boxrec.com/ru/box-pro/834127,834127,,no
Ernesto Pimentel Cuellar,https://boxrec.com/en/box-pro/824868,824868,,no
Kevin Urrutia,https://boxrec.com/en/box-pro/1004946,1004946,kevin-urrutia,yes
Charley Doc Williams,https://boxrec.com/en/box-pro/10010,10010,,no
Jose Gastelum,https://boxrec.com/en/box-pro/275141,275141,,no
Chris Wong,https://boxrec.com/en/box-pro/775079,775079,,no
Pedro Bernal Rodriguez,https://boxrec.com/en/box-pro/844228,844228,,no
Hoang Sang Nguyen,https://boxrec.com/en/box-pro/36328,36328,hoang-sang-nguyen,yes
Hassan Solati Moghaddam,https://boxrec.com/en/box-pro/1116605,1116605,,no
Kanil Gulare,https://boxrec.com/en/box-pro/783439,783439,,no
Luis Quinones,https://boxrec.com/en/box-pro/832663,832663,luis-quinones,yes
Harry Fear,https://boxrec.com/en/box-pro/900557,900557,,no
Alan Harper,https://boxrec.com/en/box-pro/30390,30390,alan-harper,yes
Aleksei Oleinik,https://boxrec.com/en/box-pro/925348,925348,,no
Roger Wagner,https://boxrec.com/en/box-pro/598962,598962,,no
Derrick King,https://boxrec.com/en/box-pro/768198,768198,,no
Pat Keating,https://boxrec.com/en/box-pro/450421,450421,,no
Kwadwo Gyan,https://boxrec.com/en/box-pro/32765,32765,,no
Imani Bell,https://boxrec.com/en/box-pro/540967,540967,imani-bell,yes
Jack Stauffer,https://boxrec.com/en/box-pro/110273,110273,,no
Johnny Cimino,https://boxrec.com/en/box-pro/459691,459691,,no
Jae Sung Lee,https://boxrec.com/en/box-pro/377676,377676,,no
Felice Moncelli,https://boxrec.com/en/box-pro/605907,605907,,no
Monte Flowers,https://boxrec.com/en/box-pro/68873,68873,,no
Brian Smyth,https://boxrec.com/en/box-pro/93317,93317,,no
Alibaba R Tarimo,https://boxrec.com/en/box-pro/205282,205282,,no
Rodolfo Puentes,https://boxrec.com/en/box-pro/636815,636815,,no
White,https://boxrec.com/en/box-pro/342186,342186,,no
John Min,https://boxrec.com/en/box-pro/124246,124246,,no
Dan Hill,https://boxrec.com/en/box-pro/1038525,1038525,dan-hill,yes
Chelsey Anderson,https://boxrec.com/en/box-pro/883056,883056,,no
Nikita Kalinin,https://boxrec.com/en/box-pro/860552,860552,,no
Sammy Medina,https://boxrec.com/en/box-pro/84532,84532,,no
Roberto Palenzuela,https://boxrec.com/en/box-pro/622252,622252,roberto-palenzuela,yes
Terry Fowler,https://boxrec.com/en/box-pro/30385,30385,,no
Camilo Rojas,https://boxrec.com/en/box-pro/852131,852131,,no
Alexander Grigoriev,https://boxrec.com/en/box-pro/849137,849137,,no
Aaron Alafa,https://boxrec.com/en/box-pro/449153,449153,,no
James Morey,https://boxrec.com/en/box-pro/909621,909621,,no
Yusupov,https://boxrec.com/en/box-pro/693413,693413,,no
Dan Merritt,https://boxrec.com/en/box-pro/12137,12137,,no
Jakey Winters,https://boxrec.com/en/box-pro/53543,53543,,no
Sergio Mejia,https://boxrec.com/en/box-pro/724499,724499,sergio-mejia,yes
Jim Smart,https://boxrec.com/en/box-pro/43272,43272,,no
Roberto Ibarra,https://boxrec.com/en/box-pro/1109662,1109662,,no
Joey Medina,https://boxrec.com/en/box-pro/65357,65357,joey-medina,yes
Tom Pahlmann,https://boxrec.com/en/box-pro/655567,655567,,no
Eswaran S,https://boxrec.com/en/box-pro/1165927,1165927,,no
Christopher Tillman - Box-pro,https://boxrec.com/en/box-pro/150793,150793,,no
Kyle Stout - Box-pro,https://boxrec.com/en/box-pro/1298286,1298286,,no
Carlos Almanza,https://boxrec.com/en/box-pro/115879,115879,,no
Raul Zambrano,https://boxrec.com/en/box-pro/340104,340104,raul-zambrano,yes
Rich Riley,https://boxrec.com/en/box-pro/70895,70895,,no
Shiloh Defreitas,https://boxrec.com/en/box-pro/873971,873971,shiloh-defreitas,yes
Alonzo Brown,https://boxrec.com/en/box-pro/116675,116675,,no
Giorgio Pipia,https://boxrec.com/en/box-pro/103578,103578,,no
Alan Landers,https://boxrec.com/en/box-pro/132180,132180,,no
Cracker Bell,https://boxrec.com/en/box-pro/528223,528223,,no
Juan Carlos Vaca,https://boxrec.com/en/box-pro/804406,804406,juan-carlos-vaca,yes
Sandy Alexander,https://boxrec.com/en/box-pro/95217,95217,sandy-alexander,yes
Kymmberli Stowe,https://boxrec.com/en/box-pro/889807,889807,,no
Rolando Sosa,https://boxrec.com/en/box-pro/16665,16665,rolando-sosa,yes
Jimmy Dodd,https://boxrec.com/en/box-pro/45248,45248,,no
Ahmed Abdula,https://boxrec.com/en/box-pro/984096,984096,,no
Andrew Mackay,https://boxrec.com/en/box-pro/713684,713684,,no
Eric Curry,https://boxrec.com/en/box-pro/7469,7469,,no
Dickie Williams,https://boxrec.com/en/box-pro/119683,119683,dickie-williams,yes
Ash Martin,https://boxrec.com/en/box-pro/806127,806127,ash-martin,yes
Dan Csaszar,https://boxrec.com/en/box-pro/887239,887239,,no
Jim Hocking,https://boxrec.com/en/box-pro/177202,177202,jim-hocking,yes
Zachary Warren,https://boxrec.com/en/box-pro/1325934,1325934,,no
Daniel Hofmann,https://boxrec.com/en/box-pro/829547,829547,daniel-hofmann,yes
Martin Kielty,https://boxrec.com/en/box-pro/27057,27057,,no
Ramon Rodriquez,https://boxrec.com/en/box-pro/42033,42033,,no
Miller,https://boxrec.com/en/box-pro/194673,194673,,no
Kevin Lueshing,https://boxrec.com/en/box-pro/7109,7109,kevin-lueshing,yes
Chris Pollock,https://boxrec.com/en/box-pro/25185,25185,chris-pollock,yes
Brandon Aguirre Hurtado,https://boxrec.com/en/box-pro/749752,749752,,no
Joe Paintiff,https://boxrec.com/en/box-pro/106219,106219,,no
Ryuichi Sakamoto,https://boxrec.com/en/box-pro/1005094,1005094,,no
Jorge Barrera,https://boxrec.com/es/proboxer/7178,7178,jorge-barrera,yes
Trevor Anderson,https://boxrec.com/en/box-pro/124080,124080,,no
Sue Fox,https://boxrec.com/fr/proboxer/264262,264262,,no
Tayge Lee,https://boxrec.com/cn/box-pro/1229896,1229896,,no
Roger Vazquez,https://boxrec.com/en/box-pro/858678,858678,,no
Ernest Mateen,https://boxrec.com/pl/box-pro/0003864,0003864,,no
Felix Flores,https://boxrec.com/en/box-pro/628436,628436,,no
Roneef Troutman,https://boxrec.com/en/box-pro/260846,260846,,no
Rene Morgan,https://boxrec.com/en/box-pro/53954,53954,,no
Joe Kowal,https://boxrec.com/en/box-pro/338139,338139,,no
Humberto Rubalcava,https://boxrec.com/en/box-pro/715012,715012,,no
Jack Carson,https://boxrec.com/en/box-pro/811594,811594,,no
Manuel Ferrera,https://boxrec.com/en/box-pro/346548,346548,,no
Marcos Alonso Rivas Barreda,https://boxrec.com/en/box-pro/1286335,1286335,,no
Ricardo Juan Saenz,https://boxrec.com/en/box-pro/808810,808810,,no
Eduardo Gomez,https://boxrec.com/en/box-pro/19863,19863,eduardo-gomez,yes
Marcos Gonzalez Barraza,https://boxrec.com/en/box-pro/456116,456116,,no
Carson Cook,https://boxrec.com/en/box-pro/430597,430597,,no
Angel Gabriel Ledesma,https://boxrec.com/en/box-pro/708062,708062,,no
Gil Anderson,https://boxrec.com/en/box-pro/232814,232814,,no
Gilbert Hinojosa,https://boxrec.com/en/box-pro/141703,141703,,no
Edward Bush,https://boxrec.com/en/box-pro/616877,616877,,no
Red Davis,https://boxrec.com/en/box-pro/601492,601492,,no
Tim Himes,https://boxrec.com/en/box-pro/204374,204374,,no
Jose Garaffa,https://boxrec.com/en/box-pro/144884,144884,,no
Joe Fallin,https://boxrec.com/en/box-pro/246072,246072,,no
Patrick Cote,https://boxrec.com/en/box-pro/474029,474029,,no
Bryn Lewis,https://boxrec.com/en/box-pro/967487,967487,,no
Javier Romero,https://boxrec.com/en/box-pro/97381,97381,,no
Lawrence Jones,https://boxrec.com/en/box-pro/395221,395221,lawrence-jones,yes
Justin Echols,https://boxrec.com/cn/box-pro/1239253,1239253,,no
Phil Boyle,https://boxrec.com/en/box-pro/515223,515223,,no
Joseph Holmes,https://boxrec.com/en/box-pro/80052,80052,,no
Jimmy Robertson,https://boxrec.com/en/box-pro/146,146,,no
Ben Hall,https://boxrec.com/en/box-pro/672855,672855,ben-hall,yes
Diamond Powell,https://boxrec.com/en/box-pro/193464,193464,,no
Sang Hoon Park,https://boxrec.com/en/box-pro/1038220,1038220,sang-hoon-park,yes
Joe Manley,https://boxrec.com/en/box-pro/398631,398631,,no
Shunsuke Nakamura,https://boxrec.com/en/box-pro/694943,694943,,no
Leroy Lawson,https://boxrec.com/en/box-pro/37723,37723,,no
Nathan Weston,https://boxrec.com/en/box-pro/798384,798384,,no
Johnny the Kid,https://boxrec.com/en/box-pro/364396,364396,,no
Katsuyoshi Takayama,https://boxrec.com/en/box-pro/49187,49187,katsuyoshi-takayama,yes
Jeyder Meza,https://boxrec.com/en/box-pro/579264,579264,,no
Erick Alcantara Ayala,https://boxrec.com/en/box-pro/874885,874885,,no
Brayan Guevara,https://boxrec.com/en/box-pro/1141053,1141053,,no
Hoshito Uchino,https://boxrec.com/en/box-pro/1107931,1107931,,no
Deivi Julio,https://boxrec.com/en/box-pro/643507,643507,deivi-julio,yes
Josh Hall,https://boxrec.com/en/box-pro/63134,63134,josh-hall,yes
Tony Urso,https://boxrec.com/en/box-pro/792100,792100,,no
Stephen Cooke,https://boxrec.com/en/box-pro/745835,745835,,no
Ashley Grimes,https://boxrec.com/en/box-pro/202151,202151,,no
Kerry Spero,https://boxrec.com/en/box-pro/135245,135245,kerry-spero,yes
Tim Austin,https://boxrec.com/en/box-pro/5108,5108,tim-austin,yes
Nate Green,https://boxrec.com/en/box-pro/585873,585873,nate-green,yes
Hock Bones,https://boxrec.com/en/box-pro/169920,169920,,no
Mauricio Rodriguez,https://boxrec.com/en/box-pro/63402,63402,,no
Michael Arms,https://boxrec.com/en/box-pro/31674,31674,,no
Jorge Ismael Solis,https://boxrec.com/pl/box-pro/1142520,1142520,,no
Jose Marrufo,https://boxrec.com/en/box-pro/873570,873570,,no
Connor Barry,https://boxrec.com/en/box-pro/723901,723901,connor-barry,yes
Victor Gabial,https://boxrec.com/en/box-pro/517077,517077,,no
Magdiel Cotto,https://boxrec.com/en/box-pro/738038,738038,,no
George Levan,https://boxrec.com/it/box-pro/135933,135933,,no
Minoru Yoshida,https://boxrec.com/en/box-pro/236230,236230,,no
Anthony Blake LaCaze,https://boxrec.com/en/box-pro/739736,739736,,no
Greg Scott Briggs,https://boxrec.com/en/box-pro/14698,14698,,no
Sam Markey,https://boxrec.com/en/box-pro/723943,723943,,no
Willie Carson,https://boxrec.com/en/box-pro/550632,550632,willie-carson,yes
Rocky Randell,https://boxrec.com/en/box-pro/13130,13130,,no
Jorge Gomez Adame,https://boxrec.com/en/box-pro/602265,602265,,no
Carlos Wilfredo Vilches,https://boxrec.com/en/box-pro/14029,14029,,no
Bill Parkins,https://boxrec.com/en/box-pro/1093643,1093643,,no
Rodolfo Garcia,https://boxrec.com/en/box-pro/140309,140309,,no
Laura Cubos Ramos,https://boxrec.com/en/box-pro/750070,750070,laura-cubos-ramos,yes
Jimmy Fountain,https://boxrec.com/en/box-pro/524012,524012,,no
Bill Kerrigan,https://boxrec.com/en/box-pro/325515,325515,,no
Greg Ortega,https://boxrec.com/es/box-pro/142316,142316,,no
Darrell Chambers,https://boxrec.com/en/box-pro/41336,41336,,no
Muhammad Ali,https://boxrec.com/en/box-pro/842882,842882,,no
Chub Keith,https://boxrec.com/en/box-pro/72801,72801,,no
Alberto Massi,https://boxrec.com/en/box-pro/12347,12347,,no
Leo Espinosa,https://boxrec.com/en/box-pro/11562,11562,,no
James Sellers,https://boxrec.com/en/box-pro/1168237,1168237,,no
Teremoana Teremoana,https://boxrec.com/en/box-pro/974086,974086,,no
Joe Becker,https://boxrec.com/en/box-pro/358358,358358,,no
Yoon Hyub Kim - Box-pro,https://boxrec.com/en/box-pro/846192,846192,,no
Jack Flood,https://boxrec.com/en/box-pro/32419,32419,,no
Sam Kirk,https://boxrec.com/en/box-pro/1227190,1227190,,no
Francisco Santos Sol,https://boxrec.com/en/proboxer/852009,852009,,no
Mickey Simpson,https://boxrec.com/en/box-pro/161922,161922,,no
Oscar Valdes,https://boxrec.com/en/box-pro/327112,327112,,no
Floyd Patterson,https://boxrec.com/en/box-pro/825318,825318,,no
Richard Perez,https://boxrec.com/en/box-pro/905760,905760,richard-perez,yes
Joshua Johnson,https://boxrec.com/en/box-pro/124849,124849,,no
Yearmie Moude Lee,https://boxrec.com/en/box-pro/1272204,1272204,,no
Mevlud Mandaria,https://boxrec.com/en/box-pro/593819,593819,mevlud-mandaria,yes
Rudy Chavez - Box-pro,https://boxrec.com/en/box-pro/57999,57999,rudy-chavez,yes
Shawn Brooks,https://boxrec.com/es/box-pro/902082,902082,,no
Marion Pratt,https://boxrec.com/en/box-pro/258535,258535,,no
Sofya Ochigava,https://boxrec.com/en/box-pro/757049,757049,,no
Gerney Green,https://boxrec.com/en/box-pro/561057,561057,,no
Charley Butts,https://boxrec.com/en/box-pro/186745,186745,,no
Paul Dube,https://boxrec.com/en/box-pro/44404,44404,paul-dube,yes
Mike Luna,https://boxrec.com/en/box-pro/7179,7179,,no
Patrick Byrd,https://boxrec.com/en/box-pro/28804,28804,,no
Wilson Bell,https://boxrec.com/en/box-pro/37668,37668,,no
Jakub Sosinski,https://boxrec.com/en/box-pro/894929,894929,,no
Ray Hickman,https://boxrec.com/en/box-pro/201871,201871,,no
Promporn Poolsawat,https://boxrec.com/en/box-pro/965729,965729,,no
Richard Cooper,https://boxrec.com/en/box-pro/707351,707351,,no
Tom Walling,https://boxrec.com/en/box-pro/508344,508344,,no
Ahru Dyer,https://boxrec.com/en/box-pro/23130,23130,,no
Reginald Brown,https://boxrec.com/en/box-pro/65785,65785,reginald-brown,yes
Mickey O'Keefe,https://boxrec.com/en/box-pro/84497,84497,mickey-okeefe,yes
Les Harris,https://boxrec.com/en/box-pro/384176,384176,,no
Luis Lomeli,https://boxrec.com/en/box-pro/848522,848522,,no
Peter Freer,https://boxrec.com/en/box-pro/490595,490595,,no
Guillermo Noriega,https://boxrec.com/en/box-pro/78612,78612,,no
Nigel Burke,https://boxrec.com/en/box-pro/39606,39606,,no
Greg Roland,https://boxrec.com/cn/box-pro/1021136,1021136,,no
Hidetoshi Takane,https://boxrec.com/en/box-pro/861096,861096,,no
Carlos Irizarry-Marquez,https://boxrec.com/en/box-pro/1120905,1120905,,no
Lorenzo Smith,https://boxrec.com/en/box-pro/821407,821407,,no
Robert Manore,https://boxrec.com/en/box-pro/44489,44489,,no
