url,filename,file_path
https://boxrec.com/en/box-pro/620159,en_box-pro_620159.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_620159.html
https://boxrec.com/en/box-pro/1075156,en_box-pro_1075156.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1075156.html
https://boxrec.com/en/box-pro/620509,en_box-pro_620509.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_620509.html
https://boxrec.com/en/box-pro/781963,en_box-pro_781963.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_781963.html
https://boxrec.com/en/box-pro/984,en_box-pro_984.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_984.html
https://boxrec.com/en/box-pro/580383,en_box-pro_580383.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_580383.html
https://boxrec.com/en/box-pro/25097,en_box-pro_25097.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_25097.html
https://boxrec.com/en/box-pro/310626,en_box-pro_310626.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_310626.html
https://boxrec.com/en/box-pro/957125,en_box-pro_957125.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_957125.html
https://boxrec.com/en/box-pro/360877,en_box-pro_360877.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_360877.html
https://boxrec.com/en/box-pro/11462,en_box-pro_11462.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_11462.html
https://boxrec.com/en/box-pro/347207,en_box-pro_347207.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_347207.html
https://boxrec.com/en/box-pro/30295,en_box-pro_30295.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_30295.html
https://boxrec.com/en/box-pro/53241,en_box-pro_53241.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_53241.html
https://boxrec.com/en/box-pro/3432,en_box-pro_3432.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_3432.html
https://boxrec.com/en/box-pro/70034,en_box-pro_70034.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_70034.html
https://boxrec.com/en/box-pro/1108987,en_box-pro_1108987.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1108987.html
https://boxrec.com/en/box-pro/865273,en_box-pro_865273.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_865273.html
https://boxrec.com/en/box-pro/44992,en_box-pro_44992.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_44992.html
https://boxrec.com/en/box-pro/773970,en_box-pro_773970.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_773970.html
